UF,Nome_UF,Mesorregio Geografica,Nome_Mesorregio,Microrregio Geogrfica,Nome_Microrregio,Municpio,Codigo Municipio Completo,Nome_Municipio
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,09458,4209458,Lajeado Grande
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,09508,4209508,Laurentino
42,Santa Catarina,06,Sul Catarinense,019,Crici�ma,09607,4209607,Lauro M�ller
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,09706,4209706,Lebon R�gis
42,Santa Catarina,05,Grande Florian�polis,015,Tijucas,09805,4209805,Leoberto Leal
42,Santa Catarina,01,Oeste Catarinense,005,Conc�rdia,09854,4209854,Lind�ia do Sul
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,09904,4209904,Lontras
42,Santa Catarina,04,Vale do Itaja�,012,Blumenau,10001,4210001,Luiz Alves
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,10035,4210035,Luzerna
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,10050,4210050,Macieira
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,10100,4210100,Mafra
42,Santa Catarina,05,Grande Florian�polis,015,Tijucas,10209,4210209,Major Gercino
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,10308,4210308,Major Vieira
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,10407,4210407,Maracaj�
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,10506,4210506,Maravilha
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,10555,4210555,Marema
42,Santa Catarina,02,Norte Catarinense,008,Joinville,10605,4210605,Massaranduba
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,10704,4210704,Matos Costa
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,10803,4210803,Meleiro
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,10852,4210852,Mirim Doce
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,10902,4210902,Modelo
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,11009,4211009,Monda�
42,Santa Catarina,03,Serrana,009,Curitibanos,11058,4211058,Monte Carlo
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,11108,4211108,Monte Castelo
42,Santa Catarina,06,Sul Catarinense,019,Crici�ma,11207,4211207,Morro da Fuma�a
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,11256,4211256,Morro Grande
42,Santa Catarina,04,Vale do Itaja�,013,Itaja�,11306,4211306,Navegantes
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,11405,4211405,Nova Erechim
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,11454,4211454,Nova Itaberaba
42,Santa Catarina,05,Grande Florian�polis,015,Tijucas,11504,4211504,Nova Trento
42,Santa Catarina,06,Sul Catarinense,019,Crici�ma,11603,4211603,Nova Veneza
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,11652,4211652,Novo Horizonte
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,11702,4211702,Orleans
42,Santa Catarina,03,Serrana,010,Campos de Lages,11751,4211751,Otac�lio Costa
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,11801,4211801,Ouro
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,11850,4211850,Ouro Verde
42,Santa Catarina,01,Oeste Catarinense,005,Conc�rdia,11876,4211876,Paial
42,Santa Catarina,03,Serrana,010,Campos de Lages,11892,4211892,Painel
42,Santa Catarina,05,Grande Florian�polis,016,Florian�polis,11900,4211900,Palho�a
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,12007,4212007,Palma Sola
42,Santa Catarina,03,Serrana,010,Campos de Lages,12056,4212056,Palmeira
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,12106,4212106,Palmitos
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,12205,4212205,Papanduva
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,12239,4212239,Para�so
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,12254,4212254,Passo de Torres
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,12270,4212270,Passos Maia
42,Santa Catarina,05,Grande Florian�polis,016,Florian�polis,12304,4212304,Paulo Lopes
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,12403,4212403,Pedras Grandes
42,Santa Catarina,04,Vale do Itaja�,013,Itaja�,12502,4212502,Penha
42,Santa Catarina,01,Oeste Catarinense,005,Conc�rdia,12601,4212601,Peritiba
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,12650,4212650,Pescaria Brava
42,Santa Catarina,04,Vale do Itaja�,014,Ituporanga,12700,4212700,Petrol�ndia
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,12908,4212908,Pinhalzinho
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,13005,4213005,Pinheiro Preto
42,Santa Catarina,01,Oeste Catarinense,005,Conc�rdia,13104,4213104,Piratuba
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,13153,4213153,Planalto Alegre
42,Santa Catarina,04,Vale do Itaja�,012,Blumenau,13203,4213203,Pomerode
42,Santa Catarina,03,Serrana,009,Curitibanos,13302,4213302,Ponte Alta
42,Santa Catarina,03,Serrana,009,Curitibanos,13351,4213351,Ponte Alta do Norte
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,13401,4213401,Ponte Serrada
42,Santa Catarina,04,Vale do Itaja�,013,Itaja�,13500,4213500,Porto Belo
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,13609,4213609,Porto Uni?o
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,13708,4213708,Pouso Redondo
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,13807,4213807,Praia Grande
42,Santa Catarina,01,Oeste Catarinense,005,Conc�rdia,13906,4213906,Presidente Castello Branco
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,14003,4214003,Presidente Get�lio
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,14102,4214102,Presidente Nereu
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,14151,4214151,Princesa
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,14201,4214201,Quilombo
42,Santa Catarina,05,Grande Florian�polis,017,Tabuleiro,14300,4214300,Rancho Queimado
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,14409,4214409,Rio das Antas
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,14508,4214508,Rio do Campo
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,14607,4214607,Rio do Oeste
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,14805,4214805,Rio do Sul
42,Santa Catarina,04,Vale do Itaja�,012,Blumenau,14706,4214706,Rio dos Cedros
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,14904,4214904,Rio Fortuna
42,Santa Catarina,02,Norte Catarinense,007,S?o Bento do Sul,15000,4215000,Rio Negrinho
42,Santa Catarina,03,Serrana,010,Campos de Lages,15059,4215059,Rio Rufino
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,15075,4215075,Riqueza
42,Santa Catarina,04,Vale do Itaja�,012,Blumenau,15109,4215109,Rodeio
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,15208,4215208,Romel�ndia
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,15307,4215307,Salete
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,15356,4215356,Saltinho
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,15406,4215406,Salto Veloso
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,15455,4215455,Sang?o
42,Santa Catarina,03,Serrana,009,Curitibanos,15505,4215505,Santa Cec�lia
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,15554,4215554,Santa Helena
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,15604,4215604,Santa Rosa de Lima
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,15653,4215653,Santa Rosa do Sul
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,15679,4215679,Santa Terezinha
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,15687,4215687,Santa Terezinha do Progresso
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,15695,4215695,Santiago do Sul
42,Santa Catarina,05,Grande Florian�polis,016,Florian�polis,15703,4215703,Santo Amaro da Imperatriz
42,Santa Catarina,02,Norte Catarinense,007,S?o Bento do Sul,15802,4215802,S?o Bento do Sul
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,15752,4215752,S?o Bernardino
42,Santa Catarina,05,Grande Florian�polis,017,Tabuleiro,15901,4215901,S?o Bonif�cio
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,16008,4216008,S?o Carlos
42,Santa Catarina,03,Serrana,009,Curitibanos,16057,4216057,S?o Crist�v?o do Sul
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,16107,4216107,S?o Domingos
42,Santa Catarina,02,Norte Catarinense,008,Joinville,16206,4216206,S?o Francisco do Sul
42,Santa Catarina,05,Grande Florian�polis,015,Tijucas,16305,4216305,S?o Jo?o Batista
42,Santa Catarina,04,Vale do Itaja�,013,Itaja�,16354,4216354,S?o Jo?o do Itaperi�
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,16255,4216255,S?o Jo?o do Oeste
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,16404,4216404,S?o Jo?o do Sul
42,Santa Catarina,03,Serrana,010,Campos de Lages,16503,4216503,S?o Joaquim
42,Santa Catarina,05,Grande Florian�polis,016,Florian�polis,16602,4216602,S?o Jos�
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,16701,4216701,S?o Jos� do Cedro
42,Santa Catarina,03,Serrana,010,Campos de Lages,16800,4216800,S?o Jos� do Cerrito
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,16909,4216909,S?o Louren�o do Oeste
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,17006,4217006,S?o Ludgero
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,17105,4217105,S?o Martinho
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,17154,4217154,S?o Miguel da Boa Vista
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,17204,4217204,S?o Miguel do Oeste
42,Santa Catarina,05,Grande Florian�polis,016,Florian�polis,17253,4217253,S?o Pedro de Alc�ntara
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,17303,4217303,Saudades
42,Santa Catarina,02,Norte Catarinense,008,Joinville,17402,4217402,Schroeder
42,Santa Catarina,01,Oeste Catarinense,005,Conc�rdia,17501,4217501,Seara
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,17550,4217550,Serra Alta
42,Santa Catarina,06,Sul Catarinense,019,Crici�ma,17600,4217600,Sider�polis
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,17709,4217709,Sombrio
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,17758,4217758,Sul Brasil
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,17808,4217808,Tai�
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,17907,4217907,Tangar�
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,17956,4217956,Tigrinhos
42,Santa Catarina,05,Grande Florian�polis,015,Tijucas,18004,4218004,Tijucas
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,18103,4218103,Timb� do Sul
42,Santa Catarina,04,Vale do Itaja�,012,Blumenau,18202,4218202,Timb�
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18251,4218251,Timb� Grande
42,Santa Catarina,02,Norte Catarinense,006,Canoinhas,18301,4218301,Tr�s Barras
42,Santa Catarina,06,Sul Catarinense,019,Crici�ma,18350,4218350,Treviso
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,18400,4218400,Treze de Maio
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,18509,4218509,Treze T�lias
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,18608,4218608,Trombudo Central
42,Santa Catarina,06,Sul Catarinense,018,Tubar?o,18707,4218707,Tubar?o
42,Santa Catarina,01,Oeste Catarinense,001,S?o Miguel do Oeste,18756,4218756,Tun�polis
42,Santa Catarina,06,Sul Catarinense,020,Ararangu�,18806,4218806,Turvo
42,Santa Catarina,01,Oeste Catarinense,002,Chapec�,18855,4218855,Uni?o do Oeste
42,Santa Catarina,03,Serrana,010,Campos de Lages,18905,4218905,Urubici
42,Santa Catarina,03,Serrana,010,Campos de Lages,18954,4218954,Urupema
42,Santa Catarina,06,Sul Catarinense,019,Crici�ma,19002,4219002,Urussanga
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,19101,4219101,Varge?o
42,Santa Catarina,03,Serrana,009,Curitibanos,19150,4219150,Vargem
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,19176,4219176,Vargem Bonita
42,Santa Catarina,04,Vale do Itaja�,014,Ituporanga,19200,4219200,Vidal Ramos
42,Santa Catarina,01,Oeste Catarinense,004,Joa�aba,19309,4219309,Videira
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,19358,4219358,Vitor Meireles
42,Santa Catarina,04,Vale do Itaja�,011,Rio do Sul,19408,4219408,Witmarsum
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,19507,4219507,Xanxer�
42,Santa Catarina,01,Oeste Catarinense,005,Conc�rdia,19606,4219606,Xavantina
42,Santa Catarina,01,Oeste Catarinense,003,Xanxer�,19705,4219705,Xaxim
42,Santa Catarina,03,Serrana,009,Curitibanos,19853,4219853,Zort�a
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,031,Campanha Meridional,00034,4300034,Acegu�
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,00059,4300059,?gua Santa
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,019,Restinga Seca,00109,4300109,Agudo
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Iju�,00208,4300208,Ajuricaba
43,Rio Grande do Sul,01,Noroeste Rio-grandense,001,Santa Rosa,00307,4300307,Alecrim
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,029,Campanha Ocidental,00406,4300406,Alegrete
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Iju�,00455,4300455,Alegria
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,00471,4300471,Almirante Tamandar� do Sul
43,Rio Grande do Sul,01,Noroeste Rio-grandense,003,Frederico Westphalen,00505,4300505,Alpestre
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,00554,4300554,Alto Alegre
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,00570,4300570,Alto Feliz
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,00604,4300604,Alvorada
43,Rio Grande do Sul,07,Sudeste Rio-grandense,032,Serras de Sudeste,00638,4300638,Amaral Ferrador
43,Rio Grande do Sul,01,Noroeste Rio-grandense,003,Frederico Westphalen,00646,4300646,Ametista do Sul
43,Rio Grande do Sul,02,Nordeste Rio-grandense,014,Guapor�,00661,4300661,Andr� da Rocha
43,Rio Grande do Sul,02,Nordeste Rio-grandense,014,Guapor�,00703,4300703,Anta Gorda
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,00802,4300802,Ant�nio Prado
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaqu?,00851,4300851,Arambar�
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,00877,4300877,Araric�
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,00901,4300901,Aratiba
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,01008,4301008,Arroio do Meio
43,Rio Grande do Sul,07,Sudeste Rio-grandense,033,Pelotas,01073,4301073,Arroio do Padre
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Os�rio,01057,4301057,Arroio do Sal
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,020,Santa Cruz do Sul,01206,4301206,Arroio do Tigre
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,025,S?o Jer�nimo,01107,4301107,Arroio dos Ratos
43,Rio Grande do Sul,07,Sudeste Rio-grandense,034,Jaguar?o,01305,4301305,Arroio Grande
43,Rio Grande do Sul,02,Nordeste Rio-grandense,014,Guapor�,01404,4301404,Arvorezinha
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Iju�,01503,4301503,Augusto Pestana
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,01552,4301552,?urea
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,031,Campanha Meridional,01602,4301602,Bag�
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Os�rio,01636,4301636,Balne�rio Pinhal
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,01651,4301651,Bar?o
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,01701,4301701,Bar?o de Cotegipe
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,025,S?o Jer�nimo,01750,4301750,Bar?o do Triunfo
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Tr�s Passos,01859,4301859,Barra do Guarita
43,Rio Grande do Sul,06,Sudoeste Rio-grandense,029,Campanha Ocidental,01875,4301875,Barra do Quara�
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaqu?,01909,4301909,Barra do Ribeiro
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,01925,4301925,Barra do Rio Azul
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,01958,4301958,Barra Funda
43,Rio Grande do Sul,01,Noroeste Rio-grandense,005,Sananduva,01800,4301800,Barrac?o
43,Rio Grande do Sul,01,Noroeste Rio-grandense,013,Soledade,02006,4302006,Barros Cassal
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,02055,4302055,Benjamin Constant do Sul
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,02105,4302105,Bento Gon�alves
43,Rio Grande do Sul,01,Noroeste Rio-grandense,009,Carazinho,02154,4302154,Boa Vista das Miss?es
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Tr�s Passos,02204,4302204,Boa Vista do Buric�
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,02220,4302220,Boa Vista do Cadeado
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,02238,4302238,Boa Vista do Incra
43,Rio Grande do Sul,02,Nordeste Rio-grandense,016,Caxias do Sul,02253,4302253,Boa Vista do Sul
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,02303,4302303,Bom Jesus
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,02352,4302352,Bom Princ�pio
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Tr�s Passos,02378,4302378,Bom Progresso
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,02402,4302402,Bom Retiro do Sul
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,02451,4302451,Boqueir?o do Le?o
43,Rio Grande do Sul,01,Noroeste Rio-grandense,007,Santo ?ngelo,02501,4302501,Bossoroca
43,Rio Grande do Sul,01,Noroeste Rio-grandense,008,Iju�,02584,4302584,Bozano
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Tr�s Passos,02600,4302600,Braga
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,02659,4302659,Brochier
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,025,S?o Jer�nimo,02709,4302709,Buti�
43,Rio Grande do Sul,07,Sudeste Rio-grandense,032,Serras de Sudeste,02808,4302808,Ca�apava do Sul
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,018,Santa Maria,02907,4302907,Cacequi
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,022,Cachoeira do Sul,03004,4303004,Cachoeira do Sul
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,03103,4303103,Cachoeirinha
43,Rio Grande do Sul,01,Noroeste Rio-grandense,005,Sananduva,03202,4303202,Cacique Doble
43,Rio Grande do Sul,01,Noroeste Rio-grandense,006,Cerro Largo,03301,4303301,Caibat�
43,Rio Grande do Sul,01,Noroeste Rio-grandense,003,Frederico Westphalen,03400,4303400,Cai�ara
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,028,Camaqu?,03509,4303509,Camaqu?
43,Rio Grande do Sul,01,Noroeste Rio-grandense,010,Passo Fundo,03558,4303558,Camargo
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,03608,4303608,Cambar� do Sul
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,03673,4303673,Campestre da Serra
43,Rio Grande do Sul,01,Noroeste Rio-grandense,006,Cerro Largo,03707,4303707,Campina das Miss?es
43,Rio Grande do Sul,01,Noroeste Rio-grandense,004,Erechim,03806,4303806,Campinas do Sul
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,03905,4303905,Campo Bom
43,Rio Grande do Sul,01,Noroeste Rio-grandense,002,Tr�s Passos,04002,4304002,Campo Novo
43,Rio Grande do Sul,01,Noroeste Rio-grandense,011,Cruz Alta,04101,4304101,Campos Borges
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,020,Santa Cruz do Sul,04200,4304200,Candel�ria
43,Rio Grande do Sul,01,Noroeste Rio-grandense,001,Santa Rosa,04309,4304309,C�ndido God�i
43,Rio Grande do Sul,07,Sudeste Rio-grandense,032,Serras de Sudeste,04358,4304358,Candiota
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,024,Gramado-Canela,04408,4304408,Canela
43,Rio Grande do Sul,07,Sudeste Rio-grandense,033,Pelotas,04507,4304507,Cangu�u
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,026,Porto Alegre,04606,4304606,Canoas
43,Rio Grande do Sul,04,Centro Oriental Rio-grandense,021,Lajeado-Estrela,04614,4304614,Canudos do Vale
43,Rio Grande do Sul,02,Nordeste Rio-grandense,015,Vacaria,04622,4304622,Cap?o Bonito do Sul
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,027,Os�rio,04630,4304630,Cap?o da Canoa
43,Rio Grande do Sul,03,Centro Ocidental Rio-grandense,017,Santiago,04655,4304655,Cap?o do Cip�
43,Rio Grande do Sul,07,Sudeste Rio-grandense,033,Pelotas,04663,4304663,Cap?o do Le?o
43,Rio Grande do Sul,05,Metropolitana de Porto Alegre,023,Montenegro,04689,4304689,Capela de Santana
